future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed,BECCS_removed_2050,A/R_removed_2050,SCS_removed_2050,BC_removed_2050,DACCS_removed_2050,EW_removed_2050,OA_removed_2050,DOCCS_removed_2050
2817,8.233,4.433,4.5,6.8,2030.0,0.08,0.04,200000000.0,-0.063,0.0,-0.15,0.094,0.128,-0.006,-0.05,-0.083,500000000000.0,3433333333.333,1000000000.0,8633333333.333,6666666666.667,8000000000.0,3333333333.333,10333333333.333,1655555555.556,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,7084928679947.213,2016666666.7150002,1000000000.0,1820000.0000000002,6666666666.0,1.0,3333333333.0000005,1.0,1655555555.0,200000000.0,349433333298.39,73069.71631818397,2470.583966320487,673.952324951325,0.0,0.0,1655555554.0,0.0,0.0,0.0,0.0,0.0,0.0,36666667.0,1655555554.0,0.0,6666656666.0,0.0,0.0,0.0,0.0,36666667.0,1655555554.0,999500000.0,6666656666.0,3333333332.0,0.0,0.0,27300000.0,149900000001.45,99333333309.99998,17405883353.54999,200000149975.0,33333333340.000004,10.000000000000002,10.000000000000002,27300000.0,61400000000.0,16555555559.999998,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2818,6.467,2.5,12.5,0.7,2030.0,0.08,0.17,400000000.0,-0.091,-0.017,-0.017,0.061,0.106,-0.006,0.067,-0.157,800000000000.0,4866666666.667,3800000000.0,9955555555.556,5000000000.0,2000000000.0,3333333333.333,13444444444.444,1866666666.667,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0,11480925524636.164,4400000000.0,3800000000.0,111764705.88235295,5000000000.0,1.0,3333333333.0000005,13444444444.000002,1866666666.0000005,400000000.0,417063888866.5,115225.02367762323,3012.7873207858825,922.2855134094118,0.0,800000000.0,1866666665.0,0.0,0.0,0.0,0.0,0.0,0.0,1620000000.0,1866666665.0,0.0,2499990000.0,0.0,2725687428.0,0.0,109944706.0,2420000000.0,1866666665.0,3799500000.0,4999990000.0,3333333332.0,13444444443.0,0.0,2262594117.647059,235400000000.0,102666666640.0,63507500000.0,112500150000.0,33333333340.000004,250329755892.3529,10.000000000000002,27300000.0,71400000000.0,9333333340.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2819,8.233,2.5,4.5,2.733,2040.0,0.07,0.105,600000000.0,-0.202,0.05,0.117,0.139,0.083,-0.039,-0.017,-0.108,900000000000.0,2955555555.556,1000000000.0,7311111111.111,11666666666.667,4000000000.0,3111111111.111,8777777777.778,2288888888.889,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,16227078031928.826,2955555555.0,1000000000.0,3771057347.278227,271057348.27822685,1.0,3111111111.0000005,8777777777.0,2288888888.0,600000000.0,201106409020.91318,223594.46875397148,5177.129533851536,1714.6937506132097,3769237347.0,975555555.0,2288888887.0,0.0,228932653.0,0.0,0.0,0.0,3769237347.0,975555555.0,2288888887.0,999500000.0,271047348.0,0.0,2547335476.0,0.0,3769237347.0,975555555.0,2288888887.0,999500000.0,271047348.0,3111111110.0,8777777776.0,0.0,212316726517.2177,210988888850.0,171666666610.0,35007500000.0,12921296955.564524,62222222230.00001,194876698827.2177,10.000000000000002,25237873472.78227,74911111100.0,57222222210.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2820,4.7,2.5,4.5,2.733,2030.0,0.08,0.17,400000000.0,-0.23,0.1,0.05,0.083,0.117,-0.039,0.0,-0.181,500000000000.0,5344444444.444,300000000.0,8633333333.333,5000000000.0,9000000000.0,2666666666.667,7222222222.222,600000000.0,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,7635194488860.295,4400000000.0,300000000.0,300000000.06823534,5000000000.0,1.0,1.0,7222222222.000001,600000000.0,400000000.0,216191666640.12997,117956.01966765571,963.6147725788094,453.7061018135271,0.0,800000000.0,599999999.0,0.0,0.0,0.0,0.0,0.0,298180000.0,1620000000.0,599999999.0,0.0,2499990000.0,0.0,0.0,0.0,298180000.0,2420000000.0,599999999.0,299500000.0,4999990000.0,0.0,7222222221.0,0.0,7144947060.188235,235400000000.0,30000000010.0,6007500000.0,112500149990.0,10.000000000000002,108947402919.81175,10.000000000000002,27300000.0,71400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2821,10.0,4.433,0.5,4.767,2030.0,0.09,0.17,500000000.0,-0.036,-0.017,0.05,0.128,0.15,-0.028,0.05,-0.157,600000000000.0,6300000000.0,3100000000.0,7311111111.111,5000000000.0,3000000000.0,2444444444.444,11888888888.889,2077777777.778,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,600000000000.0,7763266034035.794,4400000000.0,1103264135.9993265,652941176.504706,5000000000.0,1.0,1.0,11683605910.824419,2077777777.0,500000000.0,528478746834.5,110896.76567230314,2363.751712211349,734.5295274862452,0.0,400000000.0,844444444.0,0.0,0.0,0.0,0.0,0.0,209944706.0,1220000000.0,2077777776.0,0.0,4999990000.0,0.0,0.0,0.0,651121177.0,2420000000.0,2077777776.0,1102764136.0,4999990000.0,0.0,11683605910.0,0.0,13086123530.09412,213400000000.0,91555555540.0,11040141359.993265,137500149995.79053,10.000000000000002,133418029554.1221,10.000000000000002,27300000.0,65400000000.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2822,8.233,4.433,8.5,0.7,2050.0,0.07,0.04,200000000.0,0.02,-0.033,-0.083,0.128,0.083,-0.017,0.033,-0.108,900000000000.0,6300000000.0,5900000000.0,4666666666.667,20000000000.0,9000000000.0,4000000000.0,5666666666.667,1022222222.222,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,18371639613117.016,2857142028.434226,5900000000.0,1471947903.5236506,6805953562.180613,1.0,1.0,5666666666.000001,1022222222.0,200000000.00000003,300000411718.1649,111914.553918847,4190.845945216133,1387.9029154581954,58270142.0,877142028.0,1022222221.0,1459996455.0,2.0,0.0,0.0,0.0,632809111.0,877142028.0,1022222221.0,5899500000.0,1255639984.0,0.0,5666666665.0,0.0,1470127904.0,877142028.0,1022222221.0,5899500000.0,6805943562.0,0.0,5666666665.0,0.0,40045674043.7355,183642811563.88242,76666666660.0,263112464551.51004,97656941062.06483,10.000000000000002,238875442098.80716,10.000000000000002,27300000.0,80287073040.90927,25555555560.0,7500000.0,300024.8384549982,10.000000000000002,10.000000000000002,10.000000000000002
2823,10.0,6.367,8.5,6.8,2030.0,0.07,0.105,300000000.0,-0.202,0.017,0.15,0.094,0.094,0.017,-0.05,-0.132,800000000000.0,3911111111.111,1000000000.0,700000000.0,15000000000.0,5000000000.0,2666666666.667,11888888888.889,2077777777.778,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0,14106533026086.053,3911111111.0000005,1000000000.0,700000000.0,7578015005.056311,1.0,2666666666.0000005,1066019509.8976315,2077777777.0,300000000.00000006,528478746894.335,140327.50905583028,4263.839965915084,1240.2995559529336,698180000.0,1599999999.0,2077777776.0,999500000.0,910298162.0,0.0,0.0,0.0,698180000.0,1931111111.0,2077777776.0,999500000.0,4089681837.0,2247433135.0,0.0,0.0,698180000.0,1931111111.0,2077777776.0,999500000.0,7578005005.0,2666666665.0,1066019509.0,0.0,21582527804.87563,263831856930.6516,155833333284.99997,60007500000.0,203909453467.79422,73514938293.72589,21320390207.95263,10.000000000000002,9518084248.23691,89399999975.0,51944444434.99999,10007500000.0,6343025434.434,10.000000000000002,10.000000000000002,10.000000000000002
2824,10.0,2.5,4.5,4.767,2030.0,0.09,0.04,200000000.0,-0.119,0.05,0.083,0.15,0.15,-0.028,0.1,-0.108,900000000000.0,2955555555.556,4500000000.0,11277777777.778,5000000000.0,10000000000.0,2888888888.889,2555555555.556,1866666666.667,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0002,17836308072638.184,2199553452.5886126,4500000000.000014,2499999999.0,4000000000.0,1.0,2888888888.0,2555555555.0,1866666666.0000005,200000000.0,325911666583.42505,100694.99656236729,5365.68258657041,1583.213626200868,2024322735.0,219553453.0,1866666665.0,4499500000.0,910298161.0,0.0,0.0,0.0,2498179999.0,219553453.0,1866666665.0,4499500000.0,3999990000.0,1737281484.0,2555555554.0,0.0,2498179999.0,219553453.0,1866666665.0,4499500000.0,3999990000.0,2888888887.0,2555555554.0,0.0,50027300000.00001,148068576660.75714,139999999960.00003,235353664588.13306,142339063969.39954,75150592616.8489,109060802194.86151,10.000000000000002,5279988308.801005,66888836314.71531,46666666660.00001,10353664588.132977,6343025414.634,10.000000000000002,10.000000000000002,10.000000000000002
2825,4.7,2.5,0.5,0.7,2035.0,0.08,0.105,300000000.0,-0.119,0.05,-0.083,0.061,0.061,-0.039,0.033,-0.083,900000000000.0,4866666666.667,1000000000.0,8633333333.333,8333333333.333,1000000000.0,2888888888.889,13444444444.444,1655555555.556,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,13952674419546.86,3145833333.3575006,1000000000.0,1820000.0000000002,8333333333.000001,1.0,1.0,13444444444.000002,1655555555.0,300000000.0,242888888879.50003,102257.97967167935,2771.909583870688,803.5766898833699,0.0,800000000.0,1655555554.0,0.0,0.0,0.0,0.0,0.0,0.0,1165833333.0,1655555554.0,999500000.0,8333323333.0,0.0,6505262593.0,0.0,0.0,1165833333.0,1655555554.0,999500000.0,8333323333.0,0.0,13444444443.0,0.0,27299999.999995742,209775000000.72504,107611111084.99998,25007500000.0,258333483320.0,10.000000000000002,299245605574.275,10.000000000000002,27300000.0,71400000000.0,24833333334.999996,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2826,8.233,6.367,8.5,4.767,2030.0,0.07,0.17,800000000.0,-0.23,0.083,0.15,0.072,0.128,0.028,0.083,-0.059,700000000000.0,4388888888.889,3100000000.0,4666666666.667,20000000000.0,1000000000.0,3777777777.778,7222222222.222,1444444444.444,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,9138021954701.637,4388888888.000001,3100000000.0,3340908867.1538806,10629865925.00425,1.0,509907318.32553,7222222222.000001,1444444444.0,800000000.0,528478658534.17,156568.21835621196,2747.1019278933127,1007.8483645428981,0.0,100649894.0,1444444443.0,0.0,0.0,0.0,0.0,0.0,3339088867.0,920649894.0,1444444443.0,0.0,4999989999.0,0.0,0.0,0.0,3339088867.0,2408888888.0,1444444443.0,3099500000.0,10629855925.0,509907317.0,7222222221.0,0.0,105936388671.5388,196880188617.5746,79444444430.0,43507499995.0,218798809235.04248,2549536601.62765,52883132439.21647,10.000000000000002,27300000.0,62406498941.3772,7222222230.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2827,6.467,6.367,12.5,4.767,2045.0,0.08,0.105,300000000.0,-0.202,0.017,0.15,0.072,0.139,0.05,0.0,-0.23,800000000000.0,2477777777.778,3800000000.0,2022222222.222,6666666666.667,7000000000.0,2000000000.0,7222222222.222,2288888888.889,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,800000000000.0001,15548030444511.379,2477777777.0000005,3800000000.0,1883174979.3981633,6226511690.978815,1.0,1.0,7222222222.000001,2288888888.0000005,300000000.0,373475922189.17,129358.82953820784,4902.300779007693,1497.0523789975193,1881354979.0,497777777.0,2288888887.0,735047189.0,333747521.0,0.0,0.0,0.0,1881354979.0,497777777.0,2288888887.0,3799500000.0,3385041423.0,0.0,0.0,0.0,1881354979.0,497777777.0,2288888887.0,3799500000.0,6226501691.0,0.0,7222222221.0,0.0,68703222077.79835,185544444385.0,137333333290.0,171862971893.58667,127666490808.25111,10.000000000000002,108889537525.36397,10.000000000000002,18375373360.539825,73355555535.0,22888888890.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2828,6.467,4.433,12.5,4.767,2040.0,0.09,0.17,900000000.0,0.02,0.017,-0.05,0.05,0.128,0.028,0.083,-0.157,400000000000.0,2955555555.556,1000000000.0,7311111111.111,11666666666.667,3000000000.0,2000000000.0,4111111111.111,811111111.111,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,400000000000.0,6114678043541.724,2955555555.0,1000000000.0,1820000.0000000002,4000000000.0,1.0,2000000000.0,4111111111.0000005,811111111.0000002,289199999.95,352328333330.685,84461.23296204551,1146.1867446487502,420.9856583475,0.0,0.0,811111110.0,0.0,0.0,0.0,0.0,0.0,0.0,819999999.0,811111110.0,0.0,2499989999.0,0.0,0.0,0.0,0.0,975555555.0,811111110.0,999500000.0,3999990000.0,1999999999.0,4111111110.0,0.0,27300000.0,174511111065.0,40555555560.00001,10739216685.0,92500149995.0,20000000010.0,61666666675.0,10.000000000000002,27300000.0,61399999995.0,10.000000000000002,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2829,10.0,6.367,12.5,6.8,2045.0,0.09,0.17,200000000.0,-0.036,0.05,0.083,0.05,0.05,-0.006,0.05,-0.083,900000000000.0,2955555555.556,5900000000.0,5988888888.889,13333333333.333,5000000000.0,2000000000.0,4111111111.111,2288888888.889,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0,21227042816341.473,2222222222.2222223,5900000000.0,211764705.88235307,3204454447.0867004,1.0,1175609579.5360005,4111111111.0000005,2288888888.0,200000000.00000003,373476098849.335,80976.87768711311,7132.3062143487605,2027.596031453575,209944706.0,242221578.0,2288888887.0,5899500000.0,3.0,64251368.0,317403704.0,0.0,209944706.0,242222222.0,2288888887.0,5899500000.0,3.0,64251368.0,3219288658.0,0.0,209944706.0,242222222.0,2288888887.0,5899500000.0,3204444447.0,1175609579.0,4111111110.0,0.0,4262594117.64706,162636458373.52118,171666666610.0,388147043752.1992,42878414415.8015,6520561596.320003,123888261124.51103,10.000000000000002,1086123529.4117653,66088603522.28055,57222222210.0,93147043752.19925,350051.33400000003,642513698.6400001,10.000000000000002,10.000000000000002
2830,4.7,6.367,0.5,4.767,2045.0,0.07,0.105,400000000.0,-0.091,0.067,-0.117,0.05,0.128,0.028,0.1,-0.206,900000000000.0,6300000000.0,1000000000.0,8633333333.333,6666666666.667,2000000000.0,2000000000.0,11888888888.889,2500000000.0,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,900000000000.0001,16633433185679.656,4400000000.0,1000000000.0,986493402.0961353,6653833526.773192,1.0,2000000000.0,10855792828.77449,2500000000.0,400000000.0,373475833779.17,152994.4648489267,4848.970054592475,1383.0445341139048,0.0,1599999999.0,2499999999.0,999500000.0,459222384.0,0.0,0.0,0.0,984673402.0,2419999999.0,2499999999.0,999500000.0,4444906993.0,1999999999.0,0.0,0.0,984673402.0,2420000000.0,2499999999.0,999500000.0,6653823527.0,1999999999.0,10855792828.0,0.0,30762621445.12766,279399999945.0,183690876474.12164,50007500000.0,174032101424.08087,80000000010.0,102106900691.66978,10.000000000000002,27300000.0,89399999975.0,58690876474.12165,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2831,4.7,6.367,8.5,4.767,2040.0,0.07,0.105,500000000.0,-0.174,0.0,0.083,0.128,0.072,-0.05,-0.05,-0.157,1100000000000.0,2955555555.556,4500000000.0,5988888888.889,16666666666.667,8000000000.0,3111111111.111,4111111111.111,1022222222.222,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1100000000000.0,21763554429573.902,2955555555.0,4500000000.0,3819606023.069996,12500000000.0,1.0,1141125198.517647,4043950549.1575437,1022222222.0,500000000.0,438635382276.17,212089.4678654205,4693.168779993938,1783.2897929676474,3817786023.0,975555555.0,1022222221.0,4499500000.0,748397385.0,0.0,0.0,0.0,3817786023.0,975555555.0,1022222221.0,4499500000.0,6866589486.0,0.0,0.0,0.0,3817786023.0,975555555.0,1022222221.0,4499500000.0,12499990000.0,1141125198.0,4043950548.0,0.0,184111212617.02197,218111111065.0,76666666660.0,244831505330.3652,315375321773.766,5705626002.588235,55198556541.25868,10.000000000000002,53904230658.55936,82033333315.0,25555555560.0,19831505330.365196,4543864556.278723,10.000000000000002,10.000000000000002,10.000000000000002
2832,10.0,4.433,0.5,0.7,2040.0,0.08,0.04,800000000.0,0.02,0.083,-0.05,0.083,0.139,0.006,0.067,-0.181,1000000000000.0,6300000000.0,3800000000.0,4666666666.667,15000000000.0,4000000000.0,3555555555.556,13444444444.444,811111111.111,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,15248436038328.795,4400000000.0,3800000000.0,4666666666.0,7653824055.2933,1.0,3555555555.0,13444444444.000002,811111111.0000002,583058846.1607012,438635647206.165,182622.84108825165,2327.5033343937503,1006.07668991,0.0,1599999999.0,811111110.0,0.0,0.0,0.0,0.0,0.0,0.0,2419999999.0,811111110.0,2499499999.0,2636185946.0,0.0,8444444443.0,0.0,4664846666.0,2420000000.0,811111110.0,3799500000.0,7653814055.0,3555555554.0,13444444443.0,0.0,82527299990.0,279399999945.0,44611111115.00001,88507499995.0,137773951142.21,38846804472.79001,328333333330.0,10.000000000000002,27300000.0,89399999975.0,4055555565.0000005,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
2833,8.233,8.3,4.5,4.767,2050.0,0.08,0.17,600000000.0,-0.147,0.033,-0.083,0.083,0.072,-0.006,-0.033,-0.23,1100000000000.0,5344444444.444,1000000000.0,12600000000.0,18333333333.333,4000000000.0,3333333333.333,10333333333.333,600000000.0,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,8.233,2.5,8.5,4.767,2030.0,0.07,0.17,500000000.0,-0.008,0.0,-0.05,0.061,0.083,-0.039,0.067,-0.059,500000000000.0,2477777777.778,1700000000.0,2022222222.222,13333333333.333,8000000000.0,2888888888.889,10333333333.333,1022222222.222,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,7344728429674.372,2477777777.0,1700000000.0,1820000.0000000002,4000000000.0,1.0,1.0,10333333333.000002,1022222222.0,196644444.39,410954999992.05505,79119.03231350711,1601.34500104375,517.9600233,0.0,0.0,1022222221.0,0.0,0.0,0.0,0.0,0.0,0.0,497777777.0,1022222221.0,0.0,2499989999.0,0.0,0.0,0.0,0.0,497777777.0,1022222221.0,1699500000.0,3999990000.0,0.0,10333333332.0,0.0,27300000.0,163344444425.0,56222222220.0,25507500000.0,92500149992.39308,10.000000000000002,162398383342.60693,10.000000000000002,27300000.0,61400000000.0,5111111120.0,7500000.0,150000.00000000003,10.000000000000002,10.000000000000002,10.000000000000002
